id,presupuesto,tipo
22903,466406,marcha
22904,952235,marcha
22905,3696,redes sociales
22906,849838,marcha
22907,60655,marcha
22908,368490,redes sociales
22909,945749,redes sociales
22910,547315,redes sociales
22911,308017,marcha
22912,364413,redes sociales
22913,787323,redes sociales
22914,417254,redes sociales
22915,428273,redes sociales
22916,939299,marcha
22917,963841,marcha
22918,14915,redes sociales
22919,733658,redes sociales
22920,492107,marcha
22921,420274,marcha
22922,181964,redes sociales
22923,294835,marcha
22924,670359,redes sociales
22925,690383,redes sociales
22926,832831,redes sociales
22927,938256,redes sociales
22928,134712,marcha
22929,894587,marcha
22930,618864,marcha
22931,886286,marcha
22932,868579,redes sociales
22933,312041,redes sociales
22934,784169,redes sociales
22935,38111,marcha
22936,368656,redes sociales
22937,994114,redes sociales
22938,697479,marcha
22939,256573,marcha
22940,223368,redes sociales
22941,394754,marcha
22942,55680,marcha
22943,729864,marcha
22944,171837,redes sociales
22945,118560,marcha
22946,936905,redes sociales
22947,70878,redes sociales
22948,48776,redes sociales
22949,674410,redes sociales
22950,810542,marcha
22951,112538,marcha
22952,626491,marcha
22953,68636,redes sociales
22954,963596,redes sociales
22955,493857,marcha
22956,637490,redes sociales
22957,414677,redes sociales
22958,205568,marcha
22959,985776,redes sociales
22960,501048,redes sociales
22961,765971,marcha
22962,887981,redes sociales
22963,186326,redes sociales
22964,529230,redes sociales
22965,547675,redes sociales
22966,464904,marcha
22967,841274,redes sociales
22968,542500,marcha
22969,442291,marcha
22970,607578,marcha
22971,907719,redes sociales
22972,582258,marcha
22973,258228,redes sociales
22974,930083,redes sociales
22975,786842,marcha
22976,790706,marcha
22977,111811,redes sociales
22978,695419,marcha
22979,786349,redes sociales
22980,396214,marcha
22981,915488,redes sociales
22982,211962,redes sociales
22983,285841,marcha
22984,379933,marcha
22985,253058,marcha
22986,868943,redes sociales
22987,585811,marcha
22988,511697,redes sociales
22989,232401,redes sociales
22990,523759,redes sociales
22991,805796,marcha
22992,134394,redes sociales
22993,105901,marcha
22994,167762,redes sociales
22995,112833,redes sociales
22996,632266,marcha
22997,662265,marcha
22998,262365,marcha
22999,604041,redes sociales
23000,154459,marcha
23001,57166,marcha
23002,727708,marcha
23003,236097,marcha
23004,377687,marcha
23005,641728,redes sociales
23006,672160,marcha
23007,224469,marcha
23008,511137,marcha
23009,439234,redes sociales
23010,535148,redes sociales
23011,291124,redes sociales
23012,374302,marcha
23013,112089,redes sociales
23014,647624,marcha
23015,930641,marcha
23016,96159,marcha
23017,849613,redes sociales
23018,343449,marcha
23019,564806,redes sociales
23020,936804,marcha
23021,826327,marcha
23022,597391,marcha
23023,518300,marcha
23024,298290,marcha
23025,386711,redes sociales
23026,294737,redes sociales
23027,239194,marcha
23028,556493,marcha
23029,802829,marcha
23030,870339,marcha
23031,311979,redes sociales
23032,747130,redes sociales
23033,673408,redes sociales
23034,803385,marcha
23035,895788,redes sociales
23036,810877,marcha
23037,260595,redes sociales
23038,891950,redes sociales
23039,795520,redes sociales
23040,588447,marcha
23041,749735,marcha
23042,362612,redes sociales
23043,659254,redes sociales
23044,320999,marcha
23045,862483,redes sociales
23046,430178,redes sociales
23047,1846,redes sociales
23048,412108,marcha
23049,532530,marcha
23050,13079,redes sociales
23051,597327,marcha
23052,312000,marcha
23053,749492,marcha
23054,333446,redes sociales
23055,208643,redes sociales
23056,157769,redes sociales
23057,770571,redes sociales
23058,422050,redes sociales
23059,516949,marcha
23060,792335,marcha
23061,790146,redes sociales
23062,328988,redes sociales
23063,378975,redes sociales
23064,541378,marcha
23065,172797,redes sociales
23066,242959,redes sociales
23067,652450,redes sociales
23068,344778,marcha
23069,356601,marcha
23070,908058,redes sociales
23071,374481,marcha
23072,35829,redes sociales
23073,717308,redes sociales
23074,461185,redes sociales
23075,868932,redes sociales
23076,133932,marcha
23077,870609,redes sociales
23078,685812,marcha
23079,869139,marcha
23080,746245,marcha
23081,556970,redes sociales
23082,821227,marcha
23083,8813,redes sociales
23084,648856,redes sociales
23085,361356,marcha
23086,419131,redes sociales
23087,159173,redes sociales
23088,455599,marcha
23089,541170,redes sociales
23090,705377,marcha
23091,974571,redes sociales
23092,992440,marcha
23093,79843,marcha
23094,181547,redes sociales
23095,496667,redes sociales
23096,978279,redes sociales
23097,271320,redes sociales
23098,620442,redes sociales
23099,975721,marcha
23100,481322,redes sociales
23101,636703,redes sociales
23102,323039,redes sociales
23103,198889,redes sociales
23104,667497,marcha
23105,606344,marcha
23106,210419,redes sociales
23107,976020,redes sociales
23108,903537,marcha
23109,509901,marcha
23110,184132,redes sociales
23111,970948,marcha
23112,758683,marcha
23113,518495,redes sociales
23114,930582,redes sociales
23115,577039,marcha
23116,982867,redes sociales
23117,722624,marcha
23118,267903,marcha
23119,316769,redes sociales
23120,396482,marcha
23121,951771,marcha
23122,499703,marcha
23123,259418,redes sociales
23124,542870,marcha
23125,527911,marcha
23126,180293,redes sociales
23127,864608,redes sociales
23128,235781,marcha
23129,16567,marcha
23130,929713,marcha
23131,627754,marcha
23132,730012,redes sociales
23133,254136,redes sociales
23134,1849,redes sociales
23135,675953,redes sociales
23136,735366,marcha
23137,369421,redes sociales
23138,525460,marcha
23139,815264,marcha
23140,965505,marcha
23141,120686,marcha
23142,340722,marcha
23143,698520,marcha
23144,181717,redes sociales
23145,365926,redes sociales
23146,281733,marcha
23147,594979,marcha
23148,758661,marcha
23149,52994,redes sociales
23150,689060,redes sociales
23151,167620,marcha
23152,187882,marcha
23153,148545,marcha
23154,799934,redes sociales
23155,629969,redes sociales
23156,270739,redes sociales
23157,155433,redes sociales
23158,849235,redes sociales
23159,284125,redes sociales
23160,990938,marcha
23161,62355,marcha
23162,330407,redes sociales
23163,468786,redes sociales
23164,123052,marcha
23165,365213,redes sociales
23166,222740,marcha
23167,39765,marcha
23168,162859,marcha
23169,480084,redes sociales
23170,9907,marcha
23171,527276,redes sociales
23172,639440,marcha
23173,906549,redes sociales
23174,711373,redes sociales
23175,748356,marcha
23176,816804,redes sociales
23177,188751,redes sociales
23178,792241,redes sociales
23179,676084,marcha
23180,24437,marcha
23181,2511,redes sociales
23182,919796,redes sociales
23183,66309,marcha
23184,121,redes sociales
23185,797946,redes sociales
23186,997145,marcha
23187,956823,redes sociales
23188,184022,redes sociales
23189,544016,redes sociales
23190,897208,marcha
23191,905278,redes sociales
23192,275273,marcha
23193,117759,marcha
23194,857610,marcha
23195,140260,marcha
23196,614245,marcha
23197,449558,redes sociales
23198,101958,redes sociales
23199,969234,redes sociales
23200,358944,marcha
23201,662568,marcha
23202,833605,redes sociales
23203,477658,redes sociales
23204,30380,redes sociales
23205,424285,redes sociales
23206,164143,redes sociales
23207,918409,marcha
23208,952676,marcha
23209,187121,redes sociales
23210,468869,marcha
23211,829643,redes sociales
23212,316135,redes sociales
23213,870424,redes sociales
23214,575880,marcha
23215,951997,redes sociales
23216,673993,marcha
23217,936984,marcha
23218,667598,marcha
23219,1034,redes sociales
23220,687383,redes sociales
23221,512532,marcha
23222,948220,marcha
23223,785224,redes sociales
23224,627317,redes sociales
23225,78778,redes sociales
23226,507548,redes sociales
23227,663758,marcha
23228,579922,marcha
23229,53319,redes sociales
23230,162478,marcha
23231,90213,marcha
23232,324696,redes sociales
23233,793761,redes sociales
23234,844371,redes sociales
23235,49081,marcha
23236,181207,redes sociales
23237,300560,redes sociales
23238,457758,redes sociales
23239,304565,redes sociales
23240,393099,marcha
23241,405029,marcha
23242,890042,redes sociales
23243,483418,redes sociales
23244,590345,marcha
23245,412664,marcha
23246,892366,redes sociales
23247,974948,marcha
23248,265314,marcha
23249,469553,marcha
23250,317375,marcha
23251,497719,marcha
23252,751633,redes sociales
23253,561193,redes sociales
23254,239567,redes sociales
23255,648102,marcha
23256,438133,marcha
23257,636023,marcha
23258,826969,marcha
23259,9917,marcha
23260,187245,redes sociales
23261,843480,redes sociales
23262,449930,redes sociales
23263,584471,redes sociales
23264,653973,redes sociales
23265,885934,redes sociales
23266,117708,redes sociales
23267,267660,redes sociales
23268,648949,marcha
23269,342505,redes sociales
23270,854100,redes sociales
23271,267679,marcha
23272,931783,marcha
23273,707231,redes sociales
23274,877717,redes sociales
23275,415519,marcha
23276,110439,redes sociales
23277,680987,redes sociales
23278,395873,marcha
23279,337036,redes sociales
23280,452707,marcha
23281,493098,marcha
23282,421631,redes sociales
23283,499088,redes sociales
23284,693668,redes sociales
23285,616478,redes sociales
23286,202389,redes sociales
23287,276587,redes sociales
23288,920909,marcha
23289,398070,redes sociales
23290,665843,redes sociales
23291,60481,redes sociales
23292,869105,marcha
23293,453395,marcha
23294,434798,marcha
23295,49801,redes sociales
23296,499734,redes sociales
23297,904564,redes sociales
23298,653396,marcha
23299,1752,marcha
23300,898250,marcha
23301,374203,redes sociales
23302,480872,redes sociales
23303,166612,marcha
23304,583643,redes sociales
23305,349343,redes sociales
23306,85605,marcha
23307,620575,redes sociales
23308,474325,redes sociales
23309,851291,marcha
23310,589417,marcha
23311,677384,redes sociales
23312,172792,redes sociales
23313,439619,marcha
23314,265030,redes sociales
23315,990838,marcha
23316,949367,marcha
23317,242127,redes sociales
23318,160347,redes sociales
23319,23786,redes sociales
23320,639162,marcha
23321,560447,marcha
23322,713057,marcha
23323,121400,redes sociales
23324,720955,redes sociales
23325,474964,marcha
23326,764406,redes sociales
23327,451841,marcha
23328,21132,redes sociales
23329,955098,marcha
23330,445109,marcha
23331,891246,redes sociales
23332,994500,marcha
23333,836605,redes sociales
23334,919221,redes sociales
23335,26879,marcha
23336,797693,redes sociales
23337,844714,redes sociales
23338,426927,redes sociales
23339,215074,redes sociales
23340,6937,marcha
23341,915152,redes sociales
23342,782593,redes sociales
23343,701022,marcha
23344,798172,redes sociales
23345,797212,redes sociales
23346,391908,redes sociales
23347,986367,redes sociales
23348,402556,redes sociales
23349,273500,marcha
23350,714335,redes sociales
23351,815859,redes sociales
23352,348335,redes sociales
23353,96699,marcha
23354,777665,redes sociales
23355,336041,marcha
23356,968009,marcha
23357,860708,redes sociales
23358,386266,redes sociales
23359,504201,redes sociales
23360,105605,redes sociales
23361,205768,marcha
23362,453418,marcha
23363,585886,redes sociales
23364,101394,marcha
23365,727865,marcha
23366,918582,marcha
23367,984996,marcha
23368,46047,marcha
23369,364353,marcha
23370,505908,redes sociales
23371,276673,redes sociales
23372,199694,redes sociales
23373,934998,redes sociales
23374,745286,redes sociales
23375,802076,marcha
23376,8470,redes sociales
23377,269846,redes sociales
23378,831643,marcha
23379,946126,redes sociales
23380,843137,redes sociales
23381,661337,marcha
23382,212128,redes sociales
23383,631875,marcha
23384,535618,redes sociales
23385,357127,marcha
23386,358398,redes sociales
23387,232377,marcha
23388,941901,marcha
23389,262348,marcha
23390,649275,redes sociales
23391,602343,redes sociales
23392,987526,marcha
23393,851025,redes sociales
23394,204442,redes sociales
23395,629829,redes sociales
23396,860453,marcha
23397,790878,redes sociales
23398,409730,redes sociales
23399,659647,redes sociales
23400,280747,redes sociales
23401,954809,redes sociales
23402,356891,marcha
23403,879672,marcha
23404,980414,marcha
23405,857283,redes sociales
23406,885395,redes sociales
23407,407800,marcha
23408,939900,marcha
23409,942450,redes sociales
23410,956117,marcha
23411,751704,redes sociales
23412,637306,redes sociales
23413,719678,marcha
23414,964840,marcha
23415,258628,redes sociales
23416,744896,marcha
23417,105836,redes sociales
23418,189945,redes sociales
23419,520160,marcha
23420,241172,marcha
23421,57156,redes sociales
23422,722402,marcha
23423,609837,redes sociales
23424,646517,marcha
23425,422267,redes sociales
23426,499577,marcha
23427,930179,redes sociales
23428,963381,redes sociales
23429,140390,redes sociales
23430,542856,marcha
23431,823567,marcha
23432,909217,redes sociales
23433,888830,marcha
23434,12089,redes sociales
23435,647465,marcha
23436,18111,redes sociales
23437,333874,marcha
23438,913545,marcha
23439,819294,marcha
23440,545380,redes sociales
23441,7609,redes sociales
23442,827322,marcha
23443,509621,redes sociales
23444,422053,marcha
23445,710662,marcha
23446,39700,redes sociales
23447,948697,redes sociales
23448,234968,marcha
23449,803020,marcha
23450,67654,marcha
23451,56794,redes sociales
23452,777274,marcha
23453,960853,redes sociales
23454,630939,redes sociales
23455,834063,marcha
23456,888401,redes sociales
23457,232991,redes sociales
23458,10002,redes sociales
23459,102525,marcha
23460,344720,redes sociales
23461,429454,marcha
23462,126222,redes sociales
23463,395611,redes sociales
23464,912970,redes sociales
23465,4383,marcha
23466,859960,redes sociales
23467,764523,redes sociales
23468,269403,marcha
23469,119171,redes sociales
23470,331552,redes sociales
23471,663272,redes sociales
23472,143853,redes sociales
23473,995939,redes sociales
23474,8745,marcha
23475,513830,redes sociales
23476,952704,redes sociales
23477,760932,marcha
23478,973481,marcha
23479,368553,marcha
23480,975157,marcha
23481,479577,marcha
23482,426016,marcha
23483,62399,redes sociales
23484,507369,marcha
23485,222247,marcha
23486,907389,redes sociales
23487,849921,marcha
23488,58640,redes sociales
23489,63364,redes sociales
23490,432493,marcha
23491,432831,redes sociales
23492,41903,marcha
23493,456457,marcha
23494,809364,marcha
23495,815029,marcha
23496,479209,redes sociales
23497,250237,marcha
23498,72567,marcha
23499,880266,redes sociales
23500,378851,marcha
23501,944663,marcha
23502,597335,redes sociales
23503,636524,redes sociales
23504,45840,redes sociales
23505,989721,marcha
23506,928430,redes sociales
23507,667645,redes sociales
23508,562444,marcha
23509,809204,redes sociales
23510,996627,redes sociales
23511,945138,marcha
23512,456929,marcha
