numero,comuna de tramitacion
20378-56510-ML,Tiltil
19715-16887-HO,Lanco
50088-65316-BB,Canela
85952-94728-DE,Lago Verde
75732-15809-AD,Rio Bueno
48129-12335-AA,Quinta Normal
49438-40249-HL,Talagante
27909-53899-JB,Nacimiento
41932-78679-KN,Tiltil
12951-60249-EG,La Cisterna
2102-72259-GO,Gorbea
92245-9965-IO,Linares
23489-7644-JB,Olivar
76385-81402-GD,Independencia
70328-45146-DA,Queilen
59806-68545-BE,Mafil
40584-26878-HN,Cobquecura
5930-65481-NA,Maule
80007-40843-LN,Natales
77518-71054-NO,Curaco de Velez
84065-44206-BJ,Taltal
69316-94090-IB,Papudo
88300-99770-KB,Bulnes
28730-99068-LJ,Santa Barbara
14628-47722-ED,Placilla
88357-86765-GK,Los Lagos
61104-75600-FG,Cauquenes
63019-58094-MJ,Linares
31695-186-JF,Marchihue
60451-43771-AF,Quinta Normal
84719-5328-DK,Hualpen
66360-57829-JN,Mafil
99777-34799-DM,Los Angeles
17380-56773-MB,Petorca
45122-54285-KF,Doñihue
21019-52101-BB,Las Condes
48323-91678-NB,Constitucion
36185-48291-AH,Parral
3298-38635-HE,Pichilemu
89267-73138-HN,Graneros
83780-44115-HO,Chile Chico
89086-61115-DD,Algarrobo
96153-55478-OH,Huechuraba
38344-49752-BH,Padre Las Casas
23153-54929-IA,Salamanca
99514-24472-GH,Peñalolen
18344-4098-JK,Ranquil
14377-67023-FN,Traiguen
12699-53739-GD,Chañaral
85478-70993-EK,Pencahue
21483-75649-EF,Tocopilla
20491-96606-BG,Los Andes
4953-96534-MD,Melipilla
42706-34242-FJ,El Carmen
32414-96835-HJ,Chimbarongo
97597-30177-BH,Alto Biobio
77702-81169-JG,Malloa
22115-73303-DE,Calama
49400-55941-JD,Curepto
20491-20204-GB,Molina
75503-30185-BL,Lumaco
68490-84307-NO,Quirihue
30213-6877-BE,Pica
26582-61752-KD,Los Angeles
89833-29031-NE,Peumo
6199-2594-HG,Hualpen
58875-66393-OM,Petorca
40280-63037-LN,San Miguel
54193-85077-FF,Sagrada Familia
66223-26371-MH,Chanco
58281-72762-BA,Santiago
7275-68662-AB,Copiapo
74822-57582-GL,Buin
68086-82542-AK,Talagante
71055-82835-NE,San Jose de Maipo
9123-92443-JB,Isla de Maipo
18503-5611-BF,Pichidegua
18070-84853-IE,Cabildo
96705-18977-EJ,Coihueco
56008-6698-MH,San Rosendo
35794-78266-OG,Los Angeles
66053-43982-GO,Monte Patria
66316-27550-EK,Longavi
6793-84341-BK,El Monte
14483-17156-IM,Galvarino
5920-21821-GH,Olivar
61952-16975-NH,Pichilemu
68068-16712-AH,Chimbarongo
82058-69349-GB,La Serena
7656-50575-BL,Curacavi
41256-95105-BB,Huechuraba
31771-74029-MJ,Talcahuano
15356-25378-DB,Buin
24163-45015-HB,Huasco
90812-74608-BH,Isla de Pascua
86511-24897-BB,Melipilla
90341-78868-JK,Peñalolen
28099-32855-OK,San Nicolas
16650-12652-EN,Fresia
26863-5341-JL,Teodoro Schmidt
47706-93898-LE,Galvarino
64930-40075-HL,Puerto Montt
19464-31449-BN,La Cisterna
40121-14708-JF,Cerrillos
53998-3440-IG,Los Andes
70381-27440-JE,Melipeuco
99126-54793-LA,Cobquecura
49252-2902-FB,Carahue
71839-31114-AF,Tierra Amarilla
24723-59332-OI,Rengo
2221-76642-BL,La Higuera
9137-81420-FO,Renaico
18375-85939-IF,Buin
82364-72142-DE,Curacavi
48853-30088-HH,Graneros
61231-69783-DB,El Bosque
49087-996-MJ,Florida
42585-66937-BO,La Serena
15081-53000-BA,La Granja
1015-14536-KI,Petorca
1324-77621-MH,Puerto Octay
83322-81770-AB,Valparaiso
10073-33329-FO,Salamanca
4121-64749-EE,Quirihue
22897-1370-FI,El Quisco
6709-42363-BB,Paine
59480-35574-GF,Los Muermos
73920-34827-JH,La Granja
53278-21074-LO,Rancagua
53145-33269-EN,Santa Maria
72748-2728-JD,Renaico
58148-7435-DG,Chepica
84161-49869-OG,Villa Alegre
55423-14242-NE,Cunco
61397-81531-OB,Retiro
60187-12797-FG,Calera de Tango
38555-79809-EL,Palmilla
61838-25484-NK,Quillota
57839-56421-BG,Quilicura
16178-25360-OA,Pudahuel
41430-3752-FD,Curanilahue
37242-57321-DF,Camarones
77266-6431-DA,Curacautin
4714-44536-AK,Laja
6394-39489-AK,La Pintana
76620-31152-DN,Cochrane
73759-37105-IB,La Florida
34250-32904-NG,Maipu
42880-31965-OJ,Puerto Montt
66042-21314-KE,Copiapo
64155-8909-BG,Salamanca
39052-2058-OI,Camarones
21905-83112-BJ,Coihueco
3353-20343-KB,Frutillar
59776-30144-JE,Palena
98037-66235-LB,Pica
54305-66096-LO,Puerto Montt
11782-8021-IG,Melipeuco
55272-54715-GM,San Gregorio
2113-41711-GF,Maullin
10517-24366-JA,Aisen
65306-4849-II,Penco
89411-79044-KN,Punta Arenas
11611-45089-II,Lumaco
86395-52156-ML,Romeral
87626-95230-LL,Rio Verde
40168-77564-NM,Pelarco
71711-21852-FL,Coelemu
67994-50165-NM,Ovalle
30254-34841-GH,Maullin
61467-69715-ID,Frutillar
94202-86138-ID,Nacimiento
78446-43695-NJ,Futaleufu
51016-87104-JD,Rengo
4521-12663-DD,Mostazal
31308-50827-OB,Los Lagos
27939-60612-MJ,Chepica
23769-25702-DG,Codegua
68343-66076-NO,Paredones
67059-59829-EB,Puqueldon
67326-46297-BN,Curacautin
1803-87613-DG,Santo Domingo
85350-54922-BA,Requinoa
55844-11803-IM,Illapel
39165-97361-BJ,Colina
68392-36455-KD,Santo Domingo
63143-63834-FA,Macul
11321-98786-FM,Quinta Normal
9949-12617-OH,Ancud
53785-74249-KA,Puerto Octay
15657-51588-BH,El Quisco
22716-33723-LA,Victoria
17648-19068-MH,Chillan
97900-31640-BL,Calbuco
86373-85153-GB,Ninhue
17591-18862-NE,Arauco
90738-85948-EG,Viña del Mar
77288-5846-II,Mostazal
98808-32199-AF,San Clemente
64486-76698-OO,Padre Hurtado
63231-90573-DA,Independencia
47688-25724-JI,Coelemu
58200-57862-IM,Santiago
31711-90620-OF,Purranque
68264-916-GB,Olmue
66323-59948-EJ,Talagante
63467-56206-KN,Alto Biobio
65160-96968-DH,Monte Patria
53599-40543-GF,Canela
70569-13657-HO,Lo Espejo
3212-89221-LG,Ranquil
72250-93688-OB,Calera
10914-89316-LF,Olivar
53801-4093-MB,Perquenco
52287-3093-ON,San Felipe
59325-74664-KE,Constitucion
89635-78331-HA,Monte Patria
73629-95760-II,Portezuelo
23542-6521-HO,Cochrane
12089-94189-AK,Placilla
83894-56757-HA,Constitucion
98610-63142-BA,Ovalle
12891-38841-BB,Maria Pinto
63007-75858-NB,Panguipulli
61097-70843-NF,Andacollo
5932-84729-II,Paine
65248-76157-GK,Tirua
57916-57390-HF,Hualpen
25501-47083-LE,Arauco
11883-83533-GO,Cartagena
9063-98638-NL,Tocopilla
22219-14120-EE,Mariquina
41066-97414-LA,Vichuquen
98299-98880-BM,Cartagena
11214-30778-EN,Cañete
89190-4639-EG,Isla de Pascua
90672-44679-BH,Coihaique
93026-83493-LL,Valparaiso
47529-76966-BF,La Union
80892-8650-KA,Palmilla
56883-73822-LK,Peñalolen
47660-42235-HB,Calera
5336-51848-IA,Pichidegua
30375-61460-JD,Independencia
71352-42266-OJ,Alto del Carmen
84468-63588-KB,Talca
82681-78520-HB,Freirina
78712-63328-BB,La Serena
47897-16099-OG,Quemchi
37495-15479-IM,Calera
19698-49350-OB,Mostazal
3613-745-GL,Osorno
90938-23004-GK,Estacion Central
47335-81633-GN,La Serena
95854-49659-ML,Villa Alemana
30824-29598-HK,Los Angeles
80977-86787-BB,Calle Larga
63334-46830-NJ,Contulmo
88889-54735-JF,Ranquil
65183-58852-KE,Queilen
90305-94814-GI,Futaleufu
81576-47905-NK,Rio Claro
69715-79487-EO,Galvarino
74531-17896-JN,Rio Ibañez
38532-37208-IE,Linares
95276-37321-EF,Cañete
77386-76065-IN,Ercilla
83123-29768-HK,Lo Barnechea
31528-22325-FG,Victoria
77311-87093-JB,Olivar
25283-38554-OB,Lonquimay
98551-43158-KH,La Cruz
2750-45988-FM,Collipulli
50768-20752-OK,Chonchi
48440-83564-ED,Curepto
20294-16906-NH,San Antonio
11269-67256-LO,Gorbea
74019-69600-DF,Freirina
59559-90346-OJ,Sierra Gorda
31375-22060-HK,Malloa
11057-79838-BE,Puerto Montt
8464-79210-DM,San Jose de Maipo
55552-52397-ME,Huara
59824-75534-GJ,Mulchen
87258-40093-EG,Malloa
78493-7533-BE,San Ramon
29395-63500-JE,Ñiquen
78874-92065-FD,Constitucion
14019-94891-MB,Mulchen
93186-17128-ON,Frutillar
19273-7732-NH,Curaco de Velez
14207-57527-BO,Yumbel
28682-31382-LG,Pitrufquen
71341-11760-GO,Santiago
39966-43454-II,San Miguel
99268-47091-IO,La Reina
26547-33374-HM,Lota
2796-16975-II,Quilpue
43232-56534-BD,Pumanque
70789-64475-HA,Ovalle
6891-41297-ID,Cobquecura
3563-75071-BB,Huechuraba
9108-65194-DD,Futrono
12574-98954-DO,Rio Ibañez
75554-64465-GK,Los Muermos
20441-43538-BB,Nancagua
78458-39608-FJ,La Ligua
47710-91904-FF,San Joaquin
88988-59236-HI,Huara
80081-50573-AK,Recoleta
47673-21569-EG,Quilleco
72975-1298-LH,Los Muermos
28275-64416-AM,Calera
22437-44744-OB,Osorno
31989-65752-IJ,Andacollo
757-57943-OI,Melipilla
62939-60879-DJ,Collipulli
55270-47882-AH,Padre Las Casas
61126-17972-BB,Pichilemu
48454-95034-EJ,Cartagena
84307-62362-FD,Pica
30602-83572-ID,Lolol
99815-18657-BJ,Papudo
47942-86689-LN,Cartagena
68359-88350-HN,Corral
48562-92881-MB,Arica
98213-55369-NI,San Ignacio
85356-39493-HI,Gorbea
21317-50676-FG,Pirque
71226-55554-FB,Peumo
62495-59961-FO,Linares
3036-45192-FG,Calera
65239-12177-ID,Quellon
26999-75805-NO,Recoleta
30705-42275-KB,Machali
34253-47018-NE,Mafil
90957-17398-JB,Torres del Paine
26571-62998-AK,San Javier
95751-4145-KA,La Higuera
21267-92587-EK,Vichuquen
10553-54105-BH,Cerro Navia
74813-71563-DE,Cerro Navia
81317-27610-AD,Vallenar
85597-71180-KN,Calle Larga
71027-34707-ID,San Esteban
4677-69238-GL,Los Sauces
60580-73158-LJ,Hijuelas
86172-73686-FK,Lota
2948-63043-NA,Villa Alegre
554-51324-KF,Frutillar
63901-36950-KD,Peumo
42717-43923-GG,Yumbel
34753-78306-GL,Olmue
72963-84091-EN,Vitacura
42598-5356-OH,Algarrobo
27651-68507-BL,Puerto Octay
4590-73571-FF,Empedrado
57323-52121-HB,Quilaco
16889-86074-LD,Longavi
46461-53526-LD,Buin
5476-95441-GA,Alto del Carmen
33922-26253-HG,Villa Alegre
8386-17848-HF,Guaitecas
31421-59439-FI,Monte Patria
50123-66017-MA,La Cruz
76018-59676-OJ,Cañete
46339-13049-JB,Curepto
72825-99323-JB,Lago Ranco
73657-345-BE,Padre Las Casas
7681-4627-JB,Vicuña
7978-55710-BF,Sagrada Familia
34642-8061-HO,San Bernardo
37879-96524-AE,Cholchol
53143-85312-IK,Cobquecura
84671-96326-NM,Antuco
11769-65662-EG,Padre Hurtado
88314-87166-MD,Los Andes
93564-87535-MB,Coelemu
52125-75100-OF,Lautaro
97679-53412-KA,Curepto
75420-52034-ID,Longavi
98241-56072-BB,Teno
49606-20228-JF,Los Muermos
60692-28101-BA,Iquique
18784-89894-AJ,Tocopilla
60299-61147-DO,Calera de Tango
3305-94116-DJ,Antartica
98170-65716-OF,Curacautin
63163-9533-KJ,Algarrobo
56396-39747-BK,Portezuelo
41780-30546-KB,Calera de Tango
48432-10453-GO,Bulnes
59557-46922-AG,San Juan de la Costa
25774-63753-DN,Calera
82182-82316-JL,Lago Verde
76554-54884-NG,Independencia
85398-15647-JL,Pinto
36925-6129-LI,Lota
77006-17736-GK,Mejillones
40569-69740-BM,El Monte
46777-15787-BO,San Nicolas
60834-214-KD,Freire
37191-29473-AE,San Jose de Maipo
95713-23444-AG,Perquenco
78621-83700-IF,Putaendo
31936-37778-NB,Contulmo
86313-69679-KH,Vichuquen
31414-64633-GO,Portezuelo
76084-35882-KD,General Lagos
89945-80503-KB,Nacimiento
46775-90886-KB,Maria Elena
19779-90021-MG,San Gregorio
55548-87865-MI,Illapel
79733-24920-AB,Chile Chico
79939-94895-GA,Yerbas Buenas
96743-31119-BO,Puerto Montt
3868-31121-JE,Coelemu
1464-84619-II,San Pedro de Atacama
94524-67735-IO,Aisen
46937-71917-HA,Peñalolen
57554-69570-JK,Linares
54674-50828-GI,Lo Prado
18780-55378-GN,Casablanca
76725-30915-IB,San Pedro de la Paz
50073-79867-BL,Pinto
70155-76049-AI,Los Andes
316-10976-LK,Punta Arenas
17636-18316-GA,Cauquenes
14784-59817-JE,Camiña
61437-93974-OE,Codegua
65821-67439-LE,San Ramon
24367-46488-EN,Putaendo
18371-27022-EO,Buin
39873-52216-IE,Queilen
2708-55712-NF,Victoria
25186-79295-AB,Romeral
46428-64541-BB,Pitrufquen
1136-20141-OE,Lampa
27933-84405-DJ,Los Angeles
92419-69834-AD,Chillan Viejo
44036-92690-NB,Laguna Blanca
5997-74916-JH,Palena
15550-59729-BM,Los Lagos
70101-14745-AB,Los Alamos
62259-79467-AG,Arauco
21339-29646-AH,Galvarino
91871-88778-JD,Navidad
68761-40300-JF,Olmue
13246-89810-EH,Puerto Montt
36065-65565-LL,Macul
98361-69171-KF,Olmue
73740-9594-BK,Peralillo
23320-44993-AK,Freire
908-37702-KN,Pudahuel
26351-20130-BD,Papudo
66514-21049-HM,Fresia
75425-25048-JF,Traiguen
3283-71662-BK,Puqueldon
35718-20189-HO,Codegua
33168-40898-MB,Buin
30084-80203-JO,Molina
88484-28199-JM,Calbuco
96937-62990-GE,Arauco
24457-58389-OF,Maipu
34333-3256-DH,Isla de Pascua
44541-27322-AA,San Pedro de Atacama
95853-46957-GM,Peñaflor
39837-90374-JF,Ranquil
29112-24208-JD,San Fabian
48616-30671-ML,Padre Hurtado
26616-87195-KD,Tocopilla
78268-6729-KD,Tocopilla
45659-80672-LI,Palmilla
51759-12241-AJ,Villarrica
77801-99462-HE,Sagrada Familia
99385-76852-BN,Los Vilos
21530-42099-DH,Antuco
74811-67163-NB,Placilla
10467-17734-BD,Loncoche
42297-51443-KA,Puyehue
27429-48422-GO,Puente Alto
92184-34278-FO,Paine
61740-58287-LA,Taltal
61250-16822-GL,Tiltil
52846-30936-OL,Loncoche
91072-13505-OK,Isla de Pascua
21444-95955-NK,Cunco
92790-56034-NE,Monte Patria
84919-88226-BN,Rio Ibañez
14439-1098-HD,Rengo
89957-99307-GG,Pica
42774-96470-MJ,Pedro Aguirre Cerda
82784-46372-EI,Juan Fernandez
83078-33922-FF,Camiña
58402-478-HF,Curico
11787-45742-DL,Tiltil
36245-85892-AB,San Pedro de la Paz
21403-50758-II,Calama
40325-61911-GI,Primavera
39812-1409-KF,Alhue
97731-73517-EG,Peumo
8448-90738-EI,San Gregorio
75780-13370-BE,La Union
44263-60596-EE,Cerro Navia
81588-68616-DG,Casablanca
28009-55143-IE,Quinchao
81574-60980-DO,Chonchi
11775-81866-MA,San Pedro de la Paz
26257-17311-HO,Molina
76259-30551-DD,Timaukel
17287-63299-II,Galvarino
27985-29672-LH,Talca
67044-20453-BA,Treguaco
85222-87250-LJ,Chillan Viejo
80758-84440-OB,Natales
36165-41316-JF,Pencahue
1954-7835-IN,La Estrella
33023-73811-AK,Guaitecas
45472-80704-KG,Salamanca
16161-79091-NO,Chaiten
66809-32045-BE,Putaendo
36587-33774-LH,Algarrobo
15185-6116-FG,Mejillones
69087-39815-KF,La Union
87114-18705-DO,Viña del Mar
2612-37928-KL,Padre Las Casas
99829-12617-KN,Copiapo
4082-17188-DH,Cartagena
83412-79387-BN,Lago Ranco
23501-76021-KE,Huasco
3008-13714-GD,Ñuñoa
1847-66667-HL,La Cruz
80976-89584-IN,Recoleta
68536-3011-HN,Arica
80007-60143-NI,Lo Prado
9360-69478-AJ,Nancagua
96808-82247-NN,Llanquihue
2101-7496-FF,Lago Verde
47689-9788-LE,La Pintana
94628-95176-MK,San Antonio
25182-26944-GB,Purranque
4150-29354-EL,Mafil
17830-28604-NB,Osorno
60899-57668-HJ,Curico
98514-13067-BF,El Monte
29890-3480-HJ,Malloa
9061-93620-GL,Carahue
64843-85990-LB,Tolten
64808-59669-IB,Curico
28956-56770-IJ,Maullin
72348-50628-GK,El Bosque
45385-27269-LI,Rio Verde
25668-55905-HM,Talca
42960-54282-BD,Coihaique
35310-22084-BK,Rauco
9935-22464-FO,El Carmen
26825-9801-GK,Cartagena
6272-73441-JK,Cisnes
10823-3979-HF,Timaukel
39758-19269-OM,Hualaihue
56422-95437-BK,Doñihue
57433-82612-AE,Freire
44109-27905-MB,Colina
28991-82415-HF,Chanco
9213-69948-IK,Coinco
9880-30132-BF,Camarones
51671-13374-EL,San Javier
29170-85265-LH,Los Vilos
56171-65329-BK,Diego de Almagro
65068-59902-JD,Sagrada Familia
52427-61446-LI,Gorbea
86856-46115-EB,Cauquenes
240-95646-AB,Chiguayante
66252-23808-DI,Corral
75537-82403-GJ,San Pedro
35140-39690-LO,Camarones
48532-25743-BF,Renaico
53031-45778-AB,Tucapel
3129-62421-IH,Gorbea
71793-20813-KB,Curarrehue
81027-76147-FB,Cabrero
23732-15406-BD,Cerro Navia
83131-74806-JB,Lo Espejo
24893-20540-NL,Puyehue
56741-61307-GM,Vallenar
83827-58984-IL,San Joaquin
94158-7986-BD,Antofagasta
71647-48475-OH,La Florida
53584-56597-JI,Huechuraba
50417-32084-BG,Hualaihue
67594-77099-GE,Rio Verde
25767-80595-HO,Nogales
50184-78308-IF,Los Muermos
9528-60947-FL,Puerto Varas
78871-87471-BA,Estacion Central
36561-29938-BM,Los Lagos
66476-56729-MI,Canela
4655-24559-LJ,Rio Verde
22364-49237-DE,San Ignacio
80049-927-MD,Pelarco
40997-91752-HN,Calle Larga
90391-36588-ED,Viña del Mar
75571-83713-DJ,Maria Pinto
33177-45022-KN,Graneros
24098-84056-KD,Cunco
85482-61404-EJ,Laja
35842-15386-BA,Pelluhue
36046-14989-BH,Pumanque
90937-17484-DE,Nogales
53927-99542-OL,Quillon
1548-38400-HJ,Yungay
22753-33140-MB,Petorca
89677-70717-JF,Salamanca
28971-67952-BL,Yumbel
61753-62474-BK,Vicuña
93293-62299-DE,Quilicura
67749-57095-MG,Teodoro Schmidt
43256-14488-NG,Coihaique
20780-70397-GA,Cabrero
16334-20372-FN,Ñiquen
12461-38871-LB,Calama
35699-95115-FO,Quillota
84217-20151-DJ,Villarrica
83987-28475-HF,Sierra Gorda
33649-68449-OK,Maria Elena
65385-89784-JG,Llanquihue
40400-9961-FN,Padre Las Casas
63630-3408-FM,San Clemente
99364-85593-IE,Chillan Viejo
71752-36450-JH,Porvenir
90302-26874-FD,San Nicolas
68112-40325-DA,San Ignacio
74921-55725-GH,Estacion Central
9792-44638-HI,Calera
43597-53639-EN,Camarones
53481-20501-OE,Putre
73059-79343-OJ,San Fernando
38278-45986-NG,Punitaqui
30475-67302-BN,Vitacura
68948-25819-IJ,La Ligua
22266-83264-BN,Quinta de Tilcoco
5768-20806-AB,Rio Bueno
39735-95847-NI,Los Vilos
81371-21858-NG,Hualqui
6110-29692-NK,Teodoro Schmidt
48866-41002-OG,Porvenir
59876-34712-JG,Quillota
68688-92476-NN,Antartica
45977-2338-BI,Colina
46217-17658-BH,Chepica
24317-61395-BK,Pichidegua
58712-58999-DI,Cabrero
82309-10945-LA,Llaillay
68589-19784-GM,La Ligua
75883-80757-EF,Penco
21739-10365-BB,Quinta de Tilcoco
99669-86148-NK,Antuco
55440-95348-AK,Curepto
62921-39723-LL,Codegua
6496-24719-AF,Colina
36188-66151-BE,Peumo
8298-67553-NE,Mejillones
28312-35440-HA,Copiapo
89052-39785-BD,Colbun
82647-87963-OO,Quilaco
76332-12277-GO,Doñihue
21946-91857-NG,Quirihue
75063-79606-HA,Codegua
82511-17920-OK,Quilleco
62648-61839-KE,Coihueco
83360-23706-DL,Aisen
48767-51002-AG,Lago Ranco
12396-19090-DO,Cochrane
2265-28070-NJ,Olivar
13239-25250-BA,Calle Larga
1027-93602-HG,Isla de Maipo
69101-75930-BB,Coronel
49134-37885-IK,San Ramon
53952-46551-GB,Parral
15584-23683-IH,Contulmo
73261-23594-GD,Punta Arenas
68585-12951-GG,La Cisterna
74118-10866-AB,Timaukel
17060-67008-DA,Lago Ranco
96927-33715-EG,Portezuelo
57087-9981-LH,Laja
75140-58794-EM,Petorca
93662-52435-AM,Talca
40879-95997-GL,Nacimiento
43528-55734-HE,Hualaihue
54697-44726-II,Lo Barnechea
3000-76420-JK,Illapel
94083-7975-AF,Chaiten
18393-79164-NM,Maria Pinto
64423-47887-BB,Santo Domingo
58410-12032-BE,Navidad
18998-24736-ED,Quilaco
20085-33040-BO,Padre Las Casas
45189-34911-GB,Graneros
79987-49128-FA,San Javier
92079-42932-GK,Los Lagos
64541-91515-KB,El Bosque
99552-89168-IM,Pozo Almonte
93481-11178-BG,Marchihue
40451-55975-HO,Copiapo
75204-44920-FA,Panquehue
47163-36156-HL,Nancagua
69356-79564-KJ,Peumo
28722-44126-GL,Chepica
16281-49822-HL,Arauco
49922-58067-AN,Tocopilla
8396-62414-NL,Quilpue
2739-96424-BB,Petorca
61556-21881-GI,Lago Verde
59592-53550-OM,Galvarino
93451-13175-HH,Ovalle
44145-4522-BO,Pelluhue
79974-54462-FF,Calera
40999-7462-HK,Peñalolen
27034-17896-KD,Dalcahue
81865-63529-OJ,Guaitecas
67503-32605-LH,Padre Las Casas
30516-41706-KD,Tirua
167-5462-LO,Tome
68510-50641-LD,Chanco
55635-33366-LG,Vichuquen
29304-87021-LD,Quintero
77263-61518-BD,Guaitecas
18966-88116-DK,Doñihue
47196-39911-BB,Victoria
8630-85867-LE,Curanilahue
292-81059-BA,Saavedra
87152-18670-FF,Santa Barbara
28476-18656-DM,Treguaco
89620-25535-FM,O'Higgins
50579-3375-GG,Victoria
3600-68008-HO,Cobquecura
24500-73352-AK,Empedrado
60499-68496-DB,Villa Alegre
80779-40294-EK,Monte Patria
22869-74986-OJ,Colchane
48976-59324-HF,Torres del Paine
73767-96138-MB,Lumaco
84672-40929-NM,Renaico
52462-83060-GL,Traiguen
96947-70650-EH,Zapallar
71747-74070-BB,Bulnes
35165-49648-FM,Lampa
64161-1281-BL,Freire
52907-42133-EH,Peralillo
74638-49428-GJ,Villa Alemana
56953-93105-FB,Lago Ranco
60737-404-DJ,Frutillar
35165-77359-JM,Vilcun
23531-15129-DL,Curacautin
79697-54599-BB,Ovalle
37660-76718-FJ,Chimbarongo
87247-45752-NB,San Fernando
9130-95444-BI,Curanilahue
19917-66785-HJ,Pencahue
91781-82468-ME,Paredones
82593-3234-JE,San Fernando
99388-45484-MG,La Reina
98633-64020-NI,Queilen
43351-18698-DD,Guaitecas
21638-1668-DD,Arica
51210-9748-BA,Padre Hurtado
82413-1849-IJ,Ancud
50253-15737-ID,Alto Biobio
97661-83669-HN,Longavi
88748-84643-BB,Putaendo
62068-68157-OM,Pitrufquen
1544-27939-OA,Corral
26280-74036-BD,Quillota
23717-63965-AI,Lonquimay
96579-17165-KB,Freirina
30175-63563-OI,Putaendo
31501-68152-BH,Futaleufu
9265-84930-BM,Rio Hurtado
42299-71976-MG,Puente Alto
45136-54866-LL,Los Sauces
50072-59643-GK,Colchane
30578-65960-IJ,Las Condes
84713-14122-KD,Alto Hospicio
70780-12569-MN,Curacavi
72068-63773-AL,Hualqui
81825-66384-IO,Licanten
18945-77888-ND,Placilla
3628-44767-FN,Llanquihue
4541-15845-FK,Combarbala
45044-91266-AJ,Lebu
57300-53132-BN,Calera
32651-23545-NM,Yumbel
79567-50319-IB,Santiago
78269-94686-AB,Lo Espejo
74081-80419-KB,La Pintana
20744-29055-MB,Lago Verde
35214-42039-DB,Placilla
89719-92723-KH,Romeral
94572-57524-MG,Villa Alegre
61598-48749-NI,Lo Barnechea
7726-63546-JO,Concon
28330-44211-LE,Teodoro Schmidt
19601-3618-LJ,Coltauco
43680-37466-OJ,Llanquihue
30048-90934-OE,Carahue
56076-56928-DJ,El Carmen
84922-88399-KM,Ancud
28218-25361-JM,Timaukel
65325-56004-EB,Rio Bueno
38164-59603-OG,Quillon
81300-59955-MF,Pichilemu
23588-4466-BG,Los Angeles
71561-20367-HK,Isla de Maipo
24587-92336-FM,San Carlos
10606-80127-GM,Chanco
826-12233-GN,Valdivia
97578-98127-BM,Paiguano
93200-11827-IJ,Parral
43328-43590-IK,Talagante
37924-8539-DL,San Pablo
78187-89227-MA,San Rafael
28059-76392-EB,Cisnes
34283-54750-AB,Rio Hurtado
75412-79515-MI,Vitacura
87478-83538-FA,Rio Negro
83513-62903-BA,La Cisterna
1105-9767-DB,Ñiquen
61318-5214-NN,Lampa
36276-25709-OK,Estacion Central
29384-27076-EL,Coquimbo
27300-18399-NL,Lonquimay
3757-58670-JD,Chonchi
87531-68950-BE,Mariquina
12607-21807-FE,Puqueldon
60712-89323-NG,Tocopilla
88897-48982-OD,Mafil
50233-277-EE,Los Vilos
43282-58485-FI,Romeral
18854-70959-BE,Chepica
92465-55239-JF,Peñaflor
31499-20545-FL,Teno
51763-68228-KK,Estacion Central
52812-58727-BG,Nueva Imperial
99984-32275-OF,Nogales
78032-13445-LH,Providencia
58231-10292-OG,Chillan
31968-27186-II,Sierra Gorda
72124-7141-KL,Punitaqui
50359-35183-EL,Calera de Tango
12178-51864-NI,Pudahuel
15979-93410-NL,Cabildo
44532-2438-BA,Llanquihue
19242-89289-JN,Nancagua
42287-32033-MA,Retiro
43561-65991-HK,Sierra Gorda
32180-90799-EF,Teodoro Schmidt
69789-52676-JB,Rio Claro
88923-41867-LD,El Tabo
90434-60340-LL,Coquimbo
39134-97277-LN,Pumanque
34026-49655-BE,Peñalolen
82993-91345-NB,Cartagena
51147-35329-JM,Pumanque
17701-48030-FI,Lebu
6180-19176-BO,Perquenco
40235-93861-JB,Cauquenes
54542-68566-LO,Salamanca
14196-52667-AM,Villa Alemana
5388-80980-NI,Chaiten
14678-64201-FO,Coinco
52270-26347-HN,Pumanque
45182-99732-LK,Retiro
63920-56951-GB,Rio Negro
34746-14803-OG,San Bernardo
473-94142-FM,Rinconada
97176-36728-MI,Concepcion
45477-13028-MB,Talcahuano
34434-24790-JG,Frutillar
98065-96169-NO,Palena
15496-49816-ED,Combarbala
15837-15347-MB,Recoleta
27186-63450-HL,San Bernardo
98908-34789-AB,Arica
1756-39233-LM,San Antonio
7566-89314-DB,Angol
18914-50798-KD,Placilla
81907-18194-GN,Tolten
75205-10246-LN,Pichidegua
45554-32462-BJ,Sagrada Familia
81989-90752-EK,San Gregorio
76909-25726-GN,Lolol
80555-10636-BD,Cochamo
88100-86493-OI,Sagrada Familia
13319-96144-KE,Cochrane
58342-72964-BM,Mostazal
19789-84889-GN,Hijuelas
60881-61604-BE,Ninhue
46402-14147-IL,Parral
45036-23713-NO,Peralillo
21008-4756-GM,Peñalolen
67062-97322-DJ,Santa Juana
54439-53801-BB,Tocopilla
22362-43434-JA,Chañaral
70191-82772-LN,Curepto
99019-68487-BO,Coihaique
70243-66854-EN,Pichidegua
13724-70158-GD,Chillan Viejo
6852-11642-EL,Pemuco
48349-64333-EO,Cabo de Hornos
74544-77952-JD,Lago Verde
97918-67564-IB,O'Higgins
56314-17077-KN,Tierra Amarilla
92051-43284-IM,Cabo de Hornos
24364-23699-HA,Maria Elena
80497-86667-EB,Cauquenes
